A_Lat,A_Lon,A_Alt,A_Spd,A_Crs,A_R,A_Sat,A_HDOP,A_NSatView,B_Lat,B_Lon,B_Alt,B_Spd,B_Crs,B_R,B_Sat,B_HDOP,B_NSatView,C_Lat,C_Lon,C_Alt,C_Spd,C_Crs,C_R,C_Sat,C_HDOP,C_NSatView,Fused_Lat,Fused_Lon,Corrected_Lat,Corrected_Lon,Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,Timestamp
24.20077933,120.712845,161.8,45.726,351.29,6.65,7,1.33,14,24.200701,120.7128355,157.1,44.689,349.25,5.699999999999999,8,1.14,14,24.20063483,120.7129085,151.9,35.558,358.27,5.85,8,1.17,14,24.200697543506294,120.71286427271724,24.20071109342969,120.71285910728213,42.22,343.12,88.59,18.56,21.16,21.79,85.22,97.17,100.04,2025-10-09T17:42:46.738159
24.20080417,120.712841,161.8,46.504,352.02,6.65,7,1.33,14,24.2007185,120.712831,157.1,43.429,349.64,4.6000000000000005,9,0.92,14,24.200653,120.71290217,151.9,35.614,355.61,5.85,8,1.17,14,24.200717449265227,120.71285373954652,24.20073112534456,120.71285507603213,19.72,340.31,129.37,17.02,17.32,19.31,78.17,79.51,88.68,2025-10-09T17:42:46.942840
24.200829,120.712834,161.9,47.17,351.04,6.65,7,1.33,14,24.20073683,120.71282833,157.1,42.374,350.7,4.6000000000000005,9,0.92,14,24.20067567,120.712895,151.9,37.133,353.12,5.699999999999999,8,1.14,14,24.200737444494514,120.71284955989144,24.20075079086084,120.71285106050688,99.88,351.56,167.34,19.40,16.91,22.18,89.10,77.66,101.86,2025-10-09T17:42:47.149424
24.20085167,120.71282983,162.0,46.948,351.16,6.65,7,1.33,14,24.20075217,120.7128275,158.2,40.707,351.26,4.6000000000000005,9,0.92,14,24.20070583,120.71289033,151.8,40.466,353.22,5.699999999999999,8,1.14,14,24.200758755957587,120.7128468853763,24.200770758277567,120.71284715370025,38.00,309.37,230.62,16.34,20.73,20.36,75.04,95.21,93.49,2025-10-09T17:42:47.353109
24.20087267,120.712826,162.1,45.948,351.75,6.65,7,1.33,14,24.20077033,120.712825,158.6,40.133,351.5,4.6000000000000005,9,0.92,14,24.20073017,120.7128845,151.6,41.559,352.18,4.6000000000000005,9,0.92,14,24.200771441158377,120.71284977331479,24.20078949870751,120.7128440783862,12.69,237.65,265.78,19.91,13.42,16.50,91.41,61.62,75.77,2025-10-09T17:42:47.556373
24.20089317,120.71282267,162.3,44.781,352.91,6.65,7,1.33,14,24.200815,120.71282167,158.6,41.188,352.22,4.6000000000000005,9,0.92,14,24.2007525,120.71288017,151.6,41.855,352.23,4.6000000000000005,9,0.92,14,24.20080269083115,120.71284602986584,24.20080960278423,120.71284098653385,53.47,216.56,307.96,20.09,18.27,20.70,92.25,83.90,95.06,2025-10-09T17:42:47.761837
24.2009145,120.71281917,162.6,44.448,353.3,7.9,7,1.58,14,24.200836,120.71281933,159.6,40.818,352.15,6.6000000000000005,8,1.32,14,24.20077517,120.71287733,151.8,42.114,353.6,4.6000000000000005,9,0.92,14,24.200814573031355,120.71285240654163,24.200829097182144,120.71283874122881,50.66,243.28,1.40,17.93,22.98,17.21,82.33,105.52,79.04,2025-10-09T17:42:47.965248
24.20093233,120.712815,162.7,43.652,354.78,7.9,7,1.58,14,24.200836,120.71281933,160.0,40.818,352.15,6.6000000000000005,8,1.32,14,24.20079733,120.7128735,152.0,42.114,353.93,4.6000000000000005,9,0.92,14,24.20083023994009,120.71284951448138,24.200848117542364,120.71283651309872,98.47,236.24,29.53,17.95,20.98,19.62,82.44,96.33,90.09,2025-10-09T17:42:48.169825
24.20095367,120.71281283,162.7,43.133,355.01,7.9,7,1.58,14,24.2008585,120.7128185,160.0,41.281,353.67,6.6000000000000005,8,1.32,14,24.2008195,120.71287017,152.0,42.189,354.32,4.6000000000000005,9,0.92,14,24.20085235517658,120.71284703070717,24.200867263964657,120.71283436399152,101.28,262.96,44.99,25.44,21.59,18.82,116.82,99.14,86.41,2025-10-09T17:42:48.373964
24.20097533,120.71281133,162.9,42.892,356.02,7.9,7,1.58,14,24.20088017,120.712817,160.5,41.485,354.09,6.6000000000000005,9,1.32,14,24.200843,120.7128675,151.9,42.911,355.23,4.6000000000000005,9,0.92,14,24.200875154863745,120.71284438833422,24.200886780682858,120.71283224078947,123.78,268.59,56.24,20.09,14.85,17.15,92.26,68.20,78.75,2025-10-09T17:42:48.578661
24.200997,120.71280933,163.2,42.855,355.91,7.9,7,1.58,14,24.20090267,120.7128165,160.9,41.929,355.82,6.6000000000000005,8,1.32,14,24.2008655,120.712865,152.3,42.929,356.28,4.6000000000000005,9,0.92,14,24.200897427421566,120.71284296743714,24.200906411787088,120.71283029468198,128.00,279.84,67.49,19.85,17.00,21.65,91.16,78.04,99.42,2025-10-09T17:42:48.782553
24.20101817,120.7128085,163.2,42.966,357.04,5.45,8,1.09,14,24.20092433,120.712816,161.3,41.929,356.75,6.6000000000000005,8,1.32,14,24.20088833,120.7128635,152.3,43.392,357.26,4.6000000000000005,9,0.92,14,24.20093689227004,120.71283601194553,24.200928132997255,120.71282808646134,130.81,324.84,84.37,25.26,13.83,19.02,115.97,63.51,87.34,2025-10-09T17:42:48.989053
24.20103917,120.712808,163.5,43.263,357.81,5.45,8,1.09,14,24.20094617,120.7128155,161.6,42.411,357.41,4.6000000000000005,9,0.92,14,24.200911,120.71286167,152.8,43.541,357.23,4.6000000000000005,9,0.92,14,24.200956268754773,120.71283092837712,24.20095028724041,120.71282558373387,118.16,317.81,122.34,12.97,23.64,20.96,59.53,108.54,96.24,2025-10-09T17:42:49.197254
24.20106,120.71280783,163.8,42.874,358.33,5.45,8,1.09,14,24.20096783,120.71281517,162.0,42.503,358.31,4.6000000000000005,9,0.92,14,24.20093383,120.71286017,153.2,43.818,358.37,4.6000000000000005,9,0.92,14,24.20097815952487,120.71283019987979,24.2009718926612,120.71282342339842,143.47,341.71,163.12,20.13,15.45,20.18,92.44,70.92,92.66,2025-10-09T17:42:49.401275
24.20108117,120.71280817,164.1,43.392,359.59,5.45,8,1.09,14,24.201011,120.71281433,162.0,42.8,359.24,4.6000000000000005,9,0.92,14,24.20095683,120.71285867,153.6,43.8,359.05,4.6000000000000005,9,0.92,14,24.20100826173391,120.7128294078919,24.200994589861274,120.71282149684318,129.41,300.93,201.09,17.56,20.64,15.06,80.64,94.76,69.16,2025-10-09T17:42:49.606020
24.2011025,120.7128085,164.3,43.503,359.87,5.45,8,1.09,14,24.2010325,120.71281383,162.1,42.966,359.58,4.6000000000000005,9,0.92,14,24.20097933,120.7128575,153.9,43.411,359.66,4.6000000000000005,9,0.92,14,24.201030094006686,120.71282886453699,24.201017375856697,120.7128197689733,122.38,289.68,220.78,24.03,17.64,13.98,110.35,81.00,64.19,2025-10-09T17:42:49.821437
24.20112417,120.71280833,164.6,43.429,0.57,5.45,8,1.09,14,24.2010325,120.71281383,162.1,42.966,359.58,4.6000000000000005,9,0.92,14,24.20100217,120.7128565,154.2,43.466,0.43,4.6000000000000005,9,0.92,14,24.20104407998296,120.71282844714891,24.201040246947986,120.7128180868978,139.25,258.74,247.49,19.67,24.45,22.41,90.34,112.28,102.92,2025-10-09T17:42:50.036491
24.201146,120.71280867,164.7,43.392,1.74,5.45,8,1.09,14,24.201054,120.712814,162.1,43.115,0.27,4.6000000000000005,9,0.92,14,24.2010245,120.71285633,154.4,43.466,1.31,4.6000000000000005,9,0.92,14,24.201065973704132,120.71282853226425,24.20106325708635,120.71281666588415,147.69,278.43,265.78,14.96,22.47,11.56,68.68,103.18,53.09,2025-10-09T17:42:50.258530
24.20116783,120.7128095,165.0,43.448,2.31,4.25,9,0.85,14,24.20109767,120.71281533,162.3,43.466,1.61,4.6000000000000005,9,0.92,14,24.2010695,120.71285667,154.5,43.448,2.72,4.6000000000000005,9,0.92,14,24.201114703516193,120.71282621139916,24.20108977613071,120.71281540943393,81.60,285.46,284.06,22.10,17.66,17.44,101.49,81.07,80.08,2025-10-09T17:42:50.468609
24.20118967,120.71281067,165.3,43.337,3.06,4.25,9,0.85,14,24.20111867,120.71281667,162.3,42.8,2.59,4.6000000000000005,9,0.92,14,24.20109183,120.71285717,154.7,43.244,2.65,4.6000000000000005,9,0.92,14,24.2011364331579,120.71282722374445,24.201114287519864,120.71281470125028,102.69,322.03,289.68,15.70,19.87,17.00,72.10,91.22,78.05,2025-10-09T17:42:50.672224
24.2012115,120.7128115,165.5,43.707,3.53,4.25,9,0.85,14,24.20113983,120.712818,162.6,43.059,3.46,4.6000000000000005,9,0.92,14,24.20111467,120.71285767,154.9,43.522,2.72,4.6000000000000005,9,0.92,14,24.201158370363096,120.71282810734705,24.20113855558784,120.71281426769465,67.53,348.74,302.34,18.80,16.65,18.51,86.32,76.44,84.98,2025-10-09T17:42:50.876745
24.201255,120.71281383,165.5,43.263,4.84,4.25,9,0.85,14,24.20116083,120.71282,162.8,43.022,4.5,4.6000000000000005,9,0.92,14,24.20113717,120.7128595,154.9,43.818,3.95,4.6000000000000005,9,0.92,14,24.20118815440342,120.71283017564024,24.20116356150306,120.71281425689871,56.28,11.24,337.50,17.67,16.57,22.26,81.13,76.10,102.22,2025-10-09T17:42:51.081045
24.2012765,120.7128155,165.8,43.207,5.36,4.25,9,0.85,14,24.20118183,120.712822,163.0,43.355,4.62,4.6000000000000005,9,0.92,14,24.20116,120.71286167,155.1,43.855,5.23,4.6000000000000005,9,0.92,14,24.20120991611024,120.71283210734705,24.20118856732738,120.7128145584843,53.47,70.31,19.69,19.51,19.95,22.66,89.60,91.62,104.06,2025-10-09T17:42:51.287910
24.2012765,120.7128155,166.1,43.207,5.36,4.25,9,0.85,14,24.20120317,120.712824,163.0,43.355,4.9,4.6000000000000005,9,0.92,14,24.20118267,120.71286383,155.2,43.652,5.62,4.6000000000000005,9,0.92,14,24.20122379287772,120.71283341903425,24.20121244774948,120.71281506635866,130.81,97.03,61.88,18.93,18.31,21.42,86.95,84.07,98.37,2025-10-09T17:42:51.495298
24.20129833,120.71281767,166.1,43.522,6.01,4.25,9,0.85,14,24.20122483,120.712826,163.2,43.578,5.16,4.6000000000000005,9,0.92,14,24.20118267,120.71286383,155.3,43.652,5.62,4.2,10,0.84,14,24.201234223679172,120.7128371597388,24.201234784360768,120.71281614063597,220.81,67.49,104.06,19.80,19.91,17.11,90.93,91.44,78.56,2025-10-09T17:42:51.708799
24.201341,120.71282467,166.5,43.541,8.18,4.25,9,0.85,14,24.20124617,120.71282833,163.6,43.226,5.31,4.6000000000000005,10,0.92,14,24.2012275,120.71286917,155.3,43.578,7.14,4.2,10,0.84,14,24.201271051514272,120.7128419436791,24.201259809844515,120.71281780424715,277.06,47.81,150.47,20.25,17.35,15.32,92.96,79.65,70.35,2025-10-09T17:42:51.915165
24.2013615,120.71282783,166.5,42.763,7.53,4.25,9,0.85,14,24.20126783,120.71283167,163.8,42.8,7.09,4.6000000000000005,10,0.92,14,24.20125,120.71287233,155.5,43.8,8.11,4.2,10,0.84,14,24.201292629333793,120.71284515818945,24.201283391306934,120.7128199030756,241.91,329.06,181.40,18.63,21.45,16.90,85.56,98.50,77.60,2025-10-09T17:42:52.119587
24.20138317,120.71283133,166.7,43.133,8.16,4.25,9,0.85,14,24.20128933,120.71283533,164.0,43.115,7.9,4.6000000000000005,10,0.92,14,24.20127217,120.71287567,155.5,43.726,8.68,4.2,10,0.84,14,24.20131442948436,120.7128486485207,24.20130676836438,120.7128223437273,125.19,253.12,226.40,20.69,16.72,17.07,95.00,76.79,78.37,2025-10-09T17:42:52.323341
24.201404,120.712836,166.7,42.652,8.9,4.25,9,0.85,14,24.20133167,120.71284317,164.0,43.207,9.55,4.6000000000000005,10,0.92,14,24.201295,120.7128795,155.7,44.541,9.53,4.2,10,0.84,14,24.201342500005275,120.71285397336631,24.20133076730562,120.71282533468379,92.85,264.37,293.90,15.74,21.51,20.00,72.26,98.79,91.85,2025-10-09T17:42:52.526730
24.20142517,120.71284067,167.1,42.892,9.96,3.85,10,0.77,14,24.20133167,120.71284317,164.5,43.207,9.55,4.6000000000000005,10,0.92,14,24.20131817,120.71288383,155.9,45.133,10.45,4.2,10,0.84,14,24.201364005127054,120.71285563301107,24.201354572028716,120.71282846488926,33.78,265.78,323.43,20.97,19.85,19.92,96.27,91.14,91.49,2025-10-09T17:42:52.729827
24.20144717,120.71284617,167.3,43.633,11.07,3.85,10,0.77,14,24.20135283,120.71284717,164.5,43.096,9.65,4.6000000000000005,10,0.92,14,24.20134083,120.71288817,155.9,44.874,10.79,4.2,10,0.84,14,24.201385991810838,120.71286033582625,24.20137817703554,120.71283197309025,75.97,134.99,22.49,18.54,19.38,20.21,85.14,88.99,92.81,2025-10-09T17:42:52.933145
24.201469,120.7128515,167.6,43.615,11.91,3.85,10,0.77,14,24.20137467,120.712852,164.8,43.503,10.44,4.2,10,0.84,14,24.20136267,120.712893,156.2,44.078,11.73,4.2,10,0.84,14,24.20140609880829,120.71286466580311,24.201401488029244,120.71283588689697,223.63,323.43,112.49,21.95,22.47,20.61,100.79,103.20,94.64,2025-10-09T17:42:53.137204
24.20149067,120.7128575,167.7,43.818,12.86,3.85,10,0.77,14,24.20141767,120.71286183,164.9,43.374,11.69,4.2,10,0.84,14,24.20138483,120.71289783,156.3,44.004,12.37,4.2,10,0.84,14,24.201434608756475,120.7128714996373,24.201425530062927,120.71284038174309,8.47,11.24,213.74,21.99,18.14,21.21,100.97,83.28,97.39,2025-10-09T17:42:53.341508
24.20151283,120.71286283,167.9,43.985,12.89,3.85,10,0.77,14,24.20143933,120.71286767,165.2,43.948,13.27,4.2,10,0.84,14,24.2014065,120.712903,156.3,44.041,13.41,4.2,10,0.84,14,24.201456458419692,120.71287693935234,24.201449378564135,120.71284520833697,305.19,257.34,302.33,18.97,15.82,22.69,87.12,72.62,104.21,2025-10-09T17:42:53.545384
24.201535,120.71286983,167.9,43.911,13.9,3.85,10,0.77,14,24.20143933,120.71286767,165.2,43.948,13.27,4.2,10,0.84,14,24.20142817,120.71290833,156.5,43.726,14.1,4.2,10,0.84,14,24.20147152202073,120.71288122155441,24.201472192801173,120.71285016718069,188.47,278.43,16.86,21.74,15.39,20.56,99.84,70.69,94.42,2025-10-09T17:42:53.749332
24.201556,120.71287683,168.0,43.818,15.02,3.85,10,0.77,14,24.20146067,120.71287367,165.2,43.781,13.96,4.2,10,0.84,14,24.2014505,120.7129145,156.4,44.152,14.71,4.2,10,0.84,14,24.201493045518138,120.71288764790155,24.201494877094756,120.71285552796309,182.85,18.28,87.18,15.48,22.97,19.33,71.08,105.46,88.76,2025-10-09T17:42:53.952921
24.20157667,120.712883,168.0,43.966,15.46,3.85,10,0.77,14,24.2014825,120.7128795,165.3,44.004,13.72,4.2,10,0.84,14,24.2014725,120.7129205,156.6,44.337,14.82,4.2,10,0.84,14,24.20151449606218,120.71289365803109,24.2015174790631,120.71286120404864,227.85,359.99,170.15,16.22,18.89,15.76,74.48,86.75,72.36,2025-10-09T17:42:54.156481
24.20159783,120.71288933,168.0,44.17,15.56,3.85,10,0.77,14,24.20150417,120.712886,165.5,44.263,14.83,4.2,10,0.84,14,24.20149417,120.71292717,156.7,44.355,15.79,4.2,10,0.84,14,24.201535975803115,120.71290014790156,24.201539779944806,120.71286720513508,288.31,244.68,248.90,20.17,23.56,19.96,92.63,108.18,91.65,2025-10-09T17:42:54.360793
24.20161867,120.71289667,168.0,44.374,16.86,3.85,10,0.77,14,24.20152583,120.7128925,165.6,44.281,15.13,4.2,10,0.84,14,24.201516,120.71293417,156.7,44.467,16.37,4.2,10,0.84,14,24.201557383186532,120.71290711800519,24.201562036673042,120.71287357101406,282.69,229.21,271.40,19.26,21.40,22.82,88.45,98.27,104.76,2025-10-09T17:42:54.564528
24.20163967,120.71290417,167.9,44.448,18.08,3.85,10,0.77,14,24.20154767,120.71289983,165.7,44.67,16.48,4.2,10,0.84,14,24.20153817,120.7129415,156.6,44.892,17.25,4.2,10,0.84,14,24.201579013264247,120.71291451142487,24.201584314456355,120.71288032401836,275.66,154.68,305.15,19.30,17.99,11.04,88.63,82.59,50.70,2025-10-09T17:42:54.768350
24.20165883,120.7129135,168.5,43.263,21.79,3.85,10,0.77,14,24.2015905,120.7129155,165.8,44.8,18.19,4.2,10,0.84,14,24.2015605,120.712949,156.5,45.078,18.12,4.2,10,0.84,14,24.20160658683938,120.71292525518135,24.201607072851157,120.71288782582059,258.78,151.87,5.61,22.10,20.82,19.92,101.48,95.59,91.48,2025-10-09T17:42:54.972704
24.20167967,120.71292283,168.8,43.966,21.69,3.85,10,0.77,14,24.2015905,120.7129155,166.1,44.8,18.19,4.2,10,0.84,14,24.20158233,120.7129565,156.5,45.078,18.33,4.2,10,0.84,14,24.201621204430054,120.71293108683938,24.201628934465912,120.71289539221047,239.10,234.84,75.93,24.44,14.35,16.24,112.21,65.87,74.56,2025-10-09T17:42:55.187267
24.20170083,120.712931,168.8,44.8,20.69,3.85,10,0.77,14,24.20161167,120.71292333,166.1,44.818,18.75,4.2,10,0.84,14,24.20160417,120.71296483,156.5,45.726,19.73,4.2,10,0.84,14,24.20164258072539,120.7129392004145,24.201652062765714,120.7129035070286,239.10,217.96,94.21,17.16,17.71,15.52,78.78,81.33,71.25,2025-10-09T17:42:55.398131
24.20172233,120.71294017,168.9,45.337,20.95,3.85,10,0.77,14,24.20165417,120.71294167,166.4,45.43,21.43,4.2,10,0.84,14,24.20162617,120.71297333,156.5,45.744,20.2,4.2,10,0.84,14,24.201670820362697,120.71295103492228,24.201675039232395,120.71291230352833,230.66,277.03,120.93,12.76,18.04,15.92,58.60,82.83,73.12,2025-10-09T17:42:55.604874
24.2017645,120.71296033,168.7,45.596,23.46,3.85,10,0.77,14,24.20167533,120.71295167,166.4,46.041,22.93,4.2,10,0.84,14,24.2016695,120.7129925,156.5,46.393,23.24,4.2,10,0.84,14,24.20170676795337,120.71296769971504,24.201718304227207,120.71292603369099,237.69,307.96,157.49,18.62,19.49,23.64,85.48,89.50,108.57,2025-10-09T17:42:56.010865
24.2017855,120.71297133,168.5,46.3,24.7,3.85,10,0.77,14,24.2016965,120.71296183,166.2,46.096,23.66,4.2,10,0.84,14,24.20169067,120.71300267,156.5,46.207,24.29,4.2,10,0.84,14,24.20172787453368,120.71297817621763,24.201739503374746,120.71293656592549,263.00,1.40,202.49,23.96,24.68,22.94,110.04,113.34,105.33,2025-10-09T17:42:56.216527
24.2018065,120.7129825,168.3,46.43,25.69,3.85,10,0.77,14,24.2017175,120.7129725,166.3,46.504,24.62,4.2,10,0.84,14,24.20171217,120.713013,156.6,46.3,24.94,4.2,10,0.84,14,24.201749031269433,120.71298892616582,24.201760477884168,120.71294738268422,282.69,329.06,239.05,11.47,18.43,20.77,52.67,84.63,95.37,2025-10-09T17:42:56.420603
24.20182767,120.7129935,168.1,46.374,26.62,3.85,10,0.77,14,24.201759,120.71299533,166.3,46.874,26.78,4.2,10,0.84,14,24.20173333,120.71302467,156.7,46.93,27.16,4.2,10,0.84,14,24.201776571010363,120.71300384455958,24.20178221424205,120.71295904960306,295.35,345.93,269.99,21.43,20.32,18.51,98.42,93.31,84.98,2025-10-09T17:42:56.624049
24.20184833,120.71300483,168.0,46.133,27.31,3.85,10,0.77,14,24.20177967,120.71300783,166.3,47.226,28.17,4.2,10,0.84,14,24.20175467,120.71303567,156.8,46.782,27.24,4.2,10,0.84,14,24.2017974473057,120.71301543787565,24.2018038322905,120.71297103210692,275.66,350.15,326.24,20.07,18.30,21.29,92.17,84.05,97.76,2025-10-09T17:42:56.830692
24.20188933,120.71303067,168.0,47.207,30.16,3.85,10,0.77,14,24.20180067,120.71302033,166.3,47.559,28.47,4.2,10,0.84,14,24.20177567,120.71304767,157.0,46.93,28.55,4.2,10,0.84,14,24.2018259084456,120.7130327577202,24.20182638105915,120.71298408332594,296.75,343.12,7.02,20.24,19.81,20.00,92.92,90.98,91.83,2025-10-09T17:42:57.034529
24.20191,120.71304417,167.8,47.93,31.04,3.85,10,0.77,14,24.2018215,120.71303317,166.3,47.689,28.97,4.2,10,0.84,14,24.20179667,120.713061,157.1,47.559,30.1,4.2,10,0.84,14,24.201846732046633,120.71304599753888,24.201848519080237,120.7129974590122,331.91,343.12,56.24,20.40,18.42,18.59,93.68,84.60,85.36,2025-10-09T17:42:57.239210
24.20193017,120.7130585,167.9,48.004,32.29,3.85,10,0.77,14,24.20184233,120.7130465,166.2,48.022,30.0,4.2,10,0.84,14,24.2018175,120.71307467,157.1,47.837,31.45,4.2,10,0.84,14,24.201867315829016,120.71305980717618,24.201870757627027,120.71301134357178,343.16,350.15,97.02,16.39,18.58,16.80,75.27,85.34,77.12,2025-10-09T17:42:57.443821
24.20193017,120.7130585,167.8,48.004,32.29,3.85,10,0.77,14,24.201863,120.71306033,166.3,48.171,31.08,4.2,10,0.84,14,24.20183833,120.71308817,157.1,47.874,31.77,4.2,10,0.84,14,24.201880324896376,120.71306837435236,24.201891702002087,120.71302485306646,338.94,327.65,112.49,25.08,13.34,17.28,115.17,61.26,79.36,2025-10-09T17:42:57.649076
24.2019705,120.7130895,167.8,48.708,34.86,3.85,10,0.77,14,24.20188317,120.71307483,166.2,48.3,32.72,4.2,10,0.84,14,24.20185917,120.713102,157.2,48.504,32.76,4.2,10,0.84,14,24.201908225751296,120.71308881976685,24.20191349022209,120.71303961162447,355.81,355.78,136.40,23.07,17.24,21.15,105.93,79.18,97.11,2025-10-09T17:42:57.854355
24.20199,120.7131045,167.1,48.356,34.9,3.85,10,0.77,14,24.201903,120.71308983,166.2,48.411,33.62,4.2,10,0.84,14,24.20187967,120.71311617,157.1,48.337,33.58,4.2,10,0.84,14,24.201928142668397,120.7131035595855,24.20193496018673,120.71305471652947,81.60,82.97,144.84,20.45,15.55,16.85,93.92,71.38,77.38,2025-10-09T17:42:58.058467
24.20200917,120.71311983,167.0,48.356,35.95,3.85,10,0.77,14,24.201923,120.7131045,166.0,48.115,34.1,4.2,10,0.84,14,24.20189967,120.7131305,157.3,48.559,34.68,4.2,10,0.84,14,24.20194783303109,120.7131183692228,24.201956125998834,120.71307013079577,90.03,119.53,144.84,26.06,19.16,26.18,119.65,87.97,120.23,2025-10-09T17:42:58.262255
24.20202817,120.71313583,166.9,48.171,37.06,3.85,10,0.77,14,24.2019425,120.7131195,166.0,48.078,35.26,4.2,10,0.84,14,24.20191933,120.7131455,157.4,48.171,35.64,4.2,10,0.84,14,24.201967196658032,120.7131337422798,24.20197701142737,120.71308589314486,146.28,163.12,140.62,15.17,17.33,22.65,69.64,79.56,104.01,2025-10-09T17:42:58.470013
24.20202817,120.71313583,167.0,48.171,37.06,3.85,10,0.77,14,24.2019425,120.7131195,166.0,48.078,35.26,4.2,10,0.84,14,24.20193917,120.71316067,157.4,48.282,36.2,4.2,10,0.84,14,24.201973415932645,120.71313849764249,24.201996548273556,120.71310083179459,178.63,288.28,142.03,18.80,15.10,23.89,86.32,69.34,109.69,2025-10-09T17:42:58.682568
24.20206667,120.713167,166.8,47.819,37.09,3.85,10,0.77,14,24.20198117,120.71315033,166.0,48.263,36.11,4.2,10,0.84,14,24.20197783,120.7131915,157.4,47.67,38.1,4.2,10,0.84,14,24.20201201937824,120.71316945448186,24.202018525909644,120.71311825984645,212.38,302.34,142.03,24.41,16.37,20.58,112.06,75.17,94.51,2025-10-09T17:42:58.887182
24.20208567,120.713183,166.6,47.633,37.15,3.85,10,0.77,14,24.20200117,120.71316617,165.6,48.856,36.01,4.2,10,0.84,14,24.2019965,120.71320767,157.4,47.967,39.25,4.2,10,0.84,14,24.202031229404145,120.71318545761659,24.202039327617847,120.7131355289416,198.31,330.47,153.28,20.83,17.82,20.67,95.66,81.83,94.92,2025-10-09T17:42:59.090502
24.20210383,120.71320033,166.6,47.745,39.09,4.5,10,0.9,14,24.20202033,120.71318217,165.6,48.263,37.13,4.2,10,0.84,14,24.20201517,120.71322383,157.6,47.874,39.79,4.2,10,0.84,14,24.202043867151698,120.71320218990714,24.202059175715764,120.7131527657676,189.88,340.31,172.96,18.87,20.12,13.40,86.64,92.40,61.54,2025-10-09T17:42:59.293212
24.20212233,120.71321883,166.7,47.819,41.2,4.5,10,0.9,14,24.20203867,120.71319917,165.6,48.596,39.37,4.2,10,0.84,14,24.20203317,120.71324017,157.7,47.522,40.83,4.2,10,0.84,14,24.202062137275536,120.71321941513932,24.202078816138997,120.71317042298354,185.66,329.06,187.03,23.54,24.30,15.77,108.08,111.56,72.42,2025-10-09T17:42:59.497680
24.20214083,120.71323583,166.7,47.615,40.96,3.85,10,0.77,14,24.202057,120.713217,165.5,48.819,40.79,4.2,10,0.84,14,24.20205117,120.713257,157.8,47.763,41.58,4.2,10,0.84,14,24.202086445829018,120.71323656352332,24.20209881091883,120.71318871481213,164.56,299.53,213.74,21.75,18.80,22.87,99.88,86.31,105.00,2025-10-09T17:42:59.702574
24.202159,120.71325367,166.6,47.689,41.72,3.85,10,0.77,14,24.2020745,120.71323517,165.3,48.578,42.17,4.2,10,0.84,14,24.202069,120.7132745,158.0,47.893,42.47,4.2,10,0.84,14,24.2021042992228,120.71325440038862,24.202118580349016,120.71320736135785,139.25,275.62,234.84,19.30,17.25,20.93,88.63,79.22,96.09,2025-10-09T17:42:59.908147
24.20217717,120.71327217,166.7,47.819,42.81,3.85,10,0.77,14,24.20209217,120.713253,165.2,48.208,42.85,4.2,10,0.84,14,24.20208667,120.7132925,158.0,48.133,43.15,4.2,10,0.84,14,24.202122155751297,120.71327253362695,24.202138123554406,120.71322635002147,98.47,232.03,288.28,18.35,16.87,23.45,84.26,77.47,107.70,2025-10-09T17:43:00.113729
24.2021955,120.71329083,166.7,47.763,43.66,3.85,10,0.77,14,24.2021095,120.71327067,165.3,48.171,42.82,4.2,10,0.84,14,24.20210417,120.71331033,158.0,48.171,43.85,4.2,10,0.84,14,24.20213991209845,120.71329062310883,24.202157445575587,120.71324563667777,132.22,184.22,341.71,15.82,21.91,22.97,72.62,100.61,105.47,2025-10-09T17:43:00.323847
24.20221333,120.71330933,166.6,47.578,44.26,3.85,10,0.77,14,24.2021095,120.71327067,165.2,48.171,42.82,4.2,10,0.84,14,24.20210417,120.71331033,158.0,48.171,43.85,4.2,10,0.84,14,24.202146563704662,120.71329752466322,24.202175198488423,120.71326376437592,83.00,192.66,50.62,21.87,19.80,21.93,100.42,90.91,100.71,2025-10-09T17:43:00.530399
24.20223033,120.713328,166.6,47.689,44.85,3.85,10,0.77,14,24.20214383,120.713307,165.3,48.022,43.83,4.2,10,0.84,14,24.20213767,120.71334733,158.1,47.874,46.39,4.2,10,0.84,14,24.202174168445598,120.71332747650261,24.202193973875758,120.71328365449476,40.81,175.78,125.15,20.47,15.88,21.86,93.99,72.92,100.36,2025-10-09T17:43:00.738823
24.202247,120.71334717,166.9,47.615,46.31,3.85,10,0.77,14,24.20216067,120.71332567,165.3,47.856,44.72,4.2,10,0.84,14,24.20215433,120.713366,158.2,48.059,46.8,4.2,10,0.84,14,24.202190888601034,120.7133463330311,24.202212187978155,120.71330362797299,345.97,105.46,205.31,19.70,17.54,22.03,90.44,80.54,101.16,2025-10-09T17:43:00.942382
24.20226333,120.71336667,167.0,47.948,46.86,3.85,10,0.77,14,24.20217717,120.71334483,165.3,48.041,46.22,4.2,10,0.84,14,24.20217083,120.71338483,158.2,48.022,47.55,4.2,10,0.84,14,24.202207325181348,120.71336551642489,24.2022297639525,120.71332361643293,329.10,28.12,262.96,20.58,16.68,20.14,94.52,76.58,92.47,2025-10-09T17:43:01.146151
